	index	stat_comp	pval_comp	fdr_comp	df.test_comp	df.dna_comp	df.rna.full_comp	df.rna.red_comp	logFC_comp	dupe_info	is_ctrl	tile_type	native_status
4245	1279__WILDTYPE_SNP_INDIV	1.06931954213084	0.30109919569433	0.5743144038700679	1.0	8.0	5.0	4.0	-2.3758731031872498	1279	sequence	WILDTYPE_SNP_INDIV	no effect
4246	2652__WILDTYPE_SNP_INDIV	0.150417228446031	0.6981369583432401	0.856212436260979	1.0	21.0	5.0	4.0	0.189182128197733	2652	sequence	WILDTYPE_SNP_INDIV	no effect
4247	392__WILDTYPE_SNP_INDIV	0.431680650394583	0.511165428972793	0.7444864624098431	1.0	25.0	5.0	4.0	0.276837463918757	392	sequence	WILDTYPE_SNP_INDIV	no effect
4248	479__WILDTYPE_SNP_INDIV	0.26127670762434696	0.609244393303501	0.807000784836738	1.0	26.0	5.0	4.0	-0.119058507765363	479	sequence	WILDTYPE_SNP_INDIV	no effect
4249	3533__WILDTYPE_SNP_INDIV	5.346037640452209	0.0207694183570152	0.129613054220177	1.0	21.0	5.0	4.0	1.05900343330675	3533	sequence	WILDTYPE_SNP_INDIV	no effect
4250	1948__WILDTYPE_SNP_INDIV	0.0019404531963118602	0.96486408959676	0.9839317394761691	1.0	25.0	5.0	4.0	-0.0181733181415205	1948	sequence	WILDTYPE_SNP_INDIV	no effect
4251	1042__WILDTYPE_SNP_INDIV	0.407040066529134	0.523475686769871	0.753721328511602	1.0	26.0	5.0	4.0	-0.17450512447456698	1042	sequence	WILDTYPE_SNP_INDIV	no effect
4252	4102__WILDTYPE_SNP_INDIV	4.575138062443441	0.0324391318154313	0.166688195206656	1.0	25.0	5.0	4.0	0.960069639098802	4102	sequence	WILDTYPE_SNP_INDIV	no effect
4253	3571__WILDTYPE_SNP_INDIV	0.417036034202511	0.5184197229754911	0.750496606503585	1.0	26.0	5.0	4.0	0.266897582074486	3571	sequence	WILDTYPE_SNP_INDIV	no effect
4254	2899__WILDTYPE_SNP_INDIV	6.07783282782475	0.0136888601076579	0.102325295415343	1.0	26.0	5.0	4.0	0.49718102092496297	2899	sequence	WILDTYPE_SNP_INDIV	no effect
4255	1906__WILDTYPE_SNP_INDIV	4.508519575774019	0.0337264197205268	0.170371671830324	1.0	26.0	5.0	4.0	-0.750587804492711	1906	sequence	WILDTYPE_SNP_INDIV	no effect
4256	3699__WILDTYPE_SNP_INDIV	0.134707992340282	0.7135997179838951	0.864475527986	1.0	26.0	5.0	4.0	0.0703699560154394	3699	sequence	WILDTYPE_SNP_INDIV	no effect
4257	3285__WILDTYPE_SNP_INDIV	0.9146613195289319	0.338880651042292	0.6062877583884979	1.0	26.0	5.0	4.0	0.312177434999476	3285	sequence	WILDTYPE_SNP_INDIV	no effect
4258	156__WILDTYPE_SNP_INDIV	0.36103590618313297	0.5479314818900229	0.769091307864938	1.0	26.0	5.0	4.0	0.19286903637700603	156	sequence	WILDTYPE_SNP_INDIV	no effect
4259	2892__WILDTYPE_SNP_INDIV	1.9477668875338199	0.162827693227939	0.41595176347139895	1.0	26.0	5.0	4.0	0.533250394719002	2892	sequence	WILDTYPE_SNP_INDIV	no effect
4260	974__WILDTYPE_SNP_INDIV	3.1408269199700998	0.0763550866740928	0.27613267592235996	1.0	26.0	5.0	4.0	0.46195256993809	974	sequence	WILDTYPE_SNP_INDIV	no effect
4261	800__WILDTYPE_SNP_INDIV	0.6164868330372429	0.4323558046448	0.688869690069852	1.0	26.0	5.0	4.0	-0.23867328632447102	800	sequence	WILDTYPE_SNP_INDIV	no effect
4262	3572__WILDTYPE_SNP_INDIV	0.190863698880094	0.66219873860237	0.8384023256844271	1.0	26.0	5.0	4.0	0.16425740926729002	3572	sequence	WILDTYPE_SNP_INDIV	no effect
4263	2861__WILDTYPE_SNP_INDIV	5.155571152834	0.0231719134071872	0.13694829118361	1.0	26.0	5.0	4.0	0.34790654338293897	2861	sequence	WILDTYPE_SNP_INDIV	no effect
4264	3429__WILDTYPE_SNP_INDIV	1.8544802400645	0.17326321376814902	0.429488720492431	1.0	26.0	5.0	4.0	0.4694321802487151	3429	sequence	WILDTYPE_SNP_INDIV	no effect
4265	667__WILDTYPE_SNP_INDIV	0.802777096194859	0.37026435832644394	0.6346066627173579	1.0	25.0	5.0	4.0	0.37329837085372203	667	sequence	WILDTYPE_SNP_INDIV	no effect
4266	732__WILDTYPE_SNP_INDIV	8.18612444495341	0.00422120056770804	0.0501286951359865	1.0	25.0	5.0	4.0	-1.32293701468597	732	sequence	WILDTYPE_SNP_INDIV	no effect
4267	1203__WILDTYPE_SNP_INDIV	0.605485062465959	0.436492846042024	0.6915579954294069	1.0	26.0	5.0	4.0	-0.10069987162829401	1203	sequence	WILDTYPE_SNP_INDIV	no effect
4268	3437__WILDTYPE_SNP_INDIV	3.51161580222754	0.0609399945462283	0.24129623253081697	1.0	22.0	5.0	4.0	0.8498500269160841	3437	sequence	WILDTYPE_SNP_INDIV	no effect
4269	2120__WILDTYPE_SNP_INDIV	0.386292163385633	0.534254865728809	0.760875537844064	1.0	25.0	5.0	4.0	0.36168693333856394	2120	sequence	WILDTYPE_SNP_INDIV	no effect
4270	2153__WILDTYPE_SNP_INDIV	0.143442227899413	0.7048826719130351	0.8603541399526221	1.0	26.0	5.0	4.0	0.10143791217495698	2153	sequence	WILDTYPE_SNP_INDIV	no effect
4271	3823__WILDTYPE_SNP_INDIV	6.8393051853102005	0.00891735167795332	0.0779496734107432	1.0	23.0	5.0	4.0	1.3359570730486399	3823	sequence	WILDTYPE_SNP_INDIV	no effect
4272	1991__WILDTYPE_SNP_INDIV	1.08249029694196	0.298141126854219	0.572074210595418	1.0	21.0	5.0	4.0	0.7437657083688579	1991	sequence	WILDTYPE_SNP_INDIV	no effect
4273	4280__WILDTYPE_SNP_INDIV	0.591486973153906	0.441844690806029	0.695398892574771	1.0	21.0	5.0	4.0	0.3953059600263689	4280	sequence	WILDTYPE_SNP_INDIV	no effect
4274	2001__WILDTYPE_SNP_INDIV	2.89866644461245	0.0886528670776996	0.300667921629597	1.0	26.0	5.0	4.0	-0.411487804400974	2001	sequence	WILDTYPE_SNP_INDIV	no effect
4275	3304__WILDTYPE_SNP_INDIV	1.40456816164442	0.23596020645167198	0.510054190361586	1.0	25.0	5.0	4.0	-0.374788629786211	3304	sequence	WILDTYPE_SNP_INDIV	no effect
4276	4143__WILDTYPE_SNP_INDIV	0.122457448245996	0.726384322482032	0.872351942840659	1.0	24.0	5.0	4.0	0.132866818173971	4143	sequence	WILDTYPE_SNP_INDIV	no effect
4277	196__WILDTYPE_SNP_INDIV	7.359363225944179	0.00667144144822492	0.0653392806327171	1.0	11.0	5.0	4.0	-3.77071821263231	196	sequence	WILDTYPE_SNP_INDIV	no effect
4278	3028__WILDTYPE_SNP_INDIV	0.31112276881231105	0.576992025457866	0.7865514025874351	1.0	23.0	5.0	4.0	-0.236208018359662	3028	sequence	WILDTYPE_SNP_INDIV	no effect
4279	1576__WILDTYPE_SNP_INDIV	4.854437628534639	0.0275751017274976	0.15179622535018802	1.0	13.0	5.0	4.0	1.63284040439454	1576	sequence	WILDTYPE_SNP_INDIV	no effect
4280	2146__WILDTYPE_SNP_INDIV	4.29602440690724	0.0382015754979246	0.18304579967416	1.0	25.0	5.0	4.0	-0.9519576062072859	2146	sequence	WILDTYPE_SNP_INDIV	no effect
4281	412__WILDTYPE_SNP_INDIV	1.93798621989799	0.163887354109638	0.417238945555518	1.0	26.0	5.0	4.0	0.5693254746280861	412	sequence	WILDTYPE_SNP_INDIV	no effect
4282	3581__WILDTYPE_SNP_INDIV	0.0383581939804571	0.8447256321973249	0.9272607818028471	1.0	26.0	5.0	4.0	0.0763710538614455	3581	sequence	WILDTYPE_SNP_INDIV	no effect
4283	3713__WILDTYPE_SNP_INDIV	3.45816135486274	0.0629402665647497	0.246399642488613	1.0	8.0	5.0	4.0	-3.19159676233954	3713	sequence	WILDTYPE_SNP_INDIV	no effect
4284	4154__WILDTYPE_SNP_INDIV	5.504034425506231	0.018972652595556	0.123206711510248	1.0	26.0	5.0	4.0	0.536137771366827	4154	sequence	WILDTYPE_SNP_INDIV	no effect
4285	2329__WILDTYPE_SNP_INDIV	0.253797865919068	0.6144134881621479	0.810388271499258	1.0	26.0	5.0	4.0	0.160799815529449	2329	sequence	WILDTYPE_SNP_INDIV	no effect
4286	3579__WILDTYPE_SNP_INDIV	0.345477602559185	0.556684381906787	0.7754171855417541	1.0	26.0	5.0	4.0	0.19458516896793698	3579	sequence	WILDTYPE_SNP_INDIV	no effect
4287	475__WILDTYPE_SNP_INDIV	2.5766601926363797	0.108450266716323	0.334696353679506	1.0	26.0	5.0	4.0	0.45850120391413896	475	sequence	WILDTYPE_SNP_INDIV	no effect
4288	4297__WILDTYPE_SNP_INDIV	6.65135350239916	0.00990805305172652	0.0831119741609484	1.0	26.0	5.0	4.0	0.640095721216897	4297	sequence	WILDTYPE_SNP_INDIV	no effect
4289	704__WILDTYPE_SNP_INDIV	3.69866320905976	0.0544560806230011	0.223554089743184	1.0	26.0	5.0	4.0	0.603842247791151	704	sequence	WILDTYPE_SNP_INDIV	no effect
4290	3934__WILDTYPE_SNP_INDIV	0.28228149942197	0.595209725594589	0.79921977423851	1.0	26.0	5.0	4.0	0.12857606580301198	3934	sequence	WILDTYPE_SNP_INDIV	no effect
4291	1232__WILDTYPE_SNP_INDIV	0.84129149163482	0.35902766464894703	0.623060144595989	1.0	25.0	5.0	4.0	0.348841434747802	1232	sequence	WILDTYPE_SNP_INDIV	no effect
4292	2063__WILDTYPE_SNP_INDIV	0.21196209406002697	0.645233862370959	0.828326969365728	1.0	25.0	5.0	4.0	0.231615436814183	2063	sequence	WILDTYPE_SNP_INDIV	no effect
4293	329__WILDTYPE_SNP_INDIV	0.7033417729170419	0.401663083256045	0.6594581552640411	1.0	11.0	5.0	4.0	0.798145326268888	329	sequence	WILDTYPE_SNP_INDIV	no effect
4294	30__WILDTYPE_SNP_INDIV	0.53950573039856	0.4626376399923471	0.709781980282377	1.0	26.0	5.0	4.0	0.161130981620772	30	sequence	WILDTYPE_SNP_INDIV	no effect
4295	1723__WILDTYPE_SNP_INDIV	0.23352793701315	0.628920165859736	0.8190469134222179	1.0	22.0	5.0	4.0	0.253338160808108	1723	sequence	WILDTYPE_SNP_INDIV	no effect
4296	1376__WILDTYPE_SNP_INDIV	2.73397249187701	0.0982346655959613	0.31939577248984996	1.0	26.0	5.0	4.0	0.38023020608180297	1376	sequence	WILDTYPE_SNP_INDIV	no effect
4297	2110__WILDTYPE_SNP_INDIV	0.563960127671493	0.45266903302036404	0.7021198091353349	1.0	10.0	5.0	4.0	0.535625606049257	2110	sequence	WILDTYPE_SNP_INDIV	no effect
4298	2802__WILDTYPE_SNP_INDIV	3.09712134195479	0.07843086641110901	0.280469245832274	1.0	26.0	5.0	4.0	0.30612493065359997	2802	sequence	WILDTYPE_SNP_INDIV	no effect
4299	1027__WILDTYPE_SNP_INDIV	0.10760370993511999	0.7428889463118249	0.8776564711796321	1.0	26.0	5.0	4.0	0.0793654517942232	1027	sequence	WILDTYPE_SNP_INDIV	no effect
4300	3783__WILDTYPE_SNP_INDIV	3.1991372245403498	0.0736771284962595	0.27052527900042	1.0	9.0	5.0	4.0	-2.16229358403181	3783	sequence	WILDTYPE_SNP_INDIV	no effect
4301	40__WILDTYPE_SNP_INDIV	0.2367106951599	0.626591983677454	0.8180127665038359	1.0	25.0	5.0	4.0	0.160700325129162	40	sequence	WILDTYPE_SNP_INDIV	no effect
4302	774__WILDTYPE_SNP_INDIV	6.2309047297876505	0.0125539579496774	0.0960868328556646	1.0	21.0	5.0	4.0	-1.30607916012274	774	sequence	WILDTYPE_SNP_INDIV	no effect
4303	2526__WILDTYPE_SNP_INDIV	0.8821729061364749	0.347607227908912	0.613559514971665	1.0	26.0	5.0	4.0	-0.130403902375774	2526	sequence	WILDTYPE_SNP_INDIV	no effect
4304	178__WILDTYPE_SNP_INDIV	0.0593178490851187	0.8075773742043342	0.9097567649780749	1.0	24.0	5.0	4.0	-0.11110549729233099	178	sequence	WILDTYPE_SNP_INDIV	no effect
4305	3472__WILDTYPE_SNP_INDIV	2.75309519707116	0.0970663586751555	0.31649897112221903	1.0	26.0	5.0	4.0	-0.41142127887615504	3472	sequence	WILDTYPE_SNP_INDIV	no effect
4306	3346__WILDTYPE_SNP_INDIV	0.8622098619550799	0.353121015509924	0.6175757118921751	1.0	24.0	5.0	4.0	-0.32654915429437203	3346	sequence	WILDTYPE_SNP_INDIV	no effect
4307	341__WILDTYPE_SNP_INDIV	-2.93059406497204	1.0	1.0	1.0	7.0	5.0	4.0	3.7245339609527304	341	sequence	WILDTYPE_SNP_INDIV	no effect
4308	2844__WILDTYPE_SNP_INDIV	2.3862472238024597	0.122407163770532	0.356667868205697	1.0	22.0	5.0	4.0	0.7212258601749828	2844	sequence	WILDTYPE_SNP_INDIV	no effect
4309	2169__WILDTYPE_SNP_INDIV	1.40244901431697	0.23631395587625198	0.510054190361586	1.0	26.0	5.0	4.0	0.388060646096545	2169	sequence	WILDTYPE_SNP_INDIV	no effect
4310	4309__WILDTYPE_SNP_INDIV	0.009790080050947841	0.921182071650062	0.9654406555686059	1.0	22.0	5.0	4.0	-0.0558051748811239	4309	sequence	WILDTYPE_SNP_INDIV	no effect
4311	1524__WILDTYPE_SNP_INDIV	0.0561230472035277	0.8127320167071229	0.912080736580185	1.0	26.0	5.0	4.0	0.10047948100724799	1524	sequence	WILDTYPE_SNP_INDIV	no effect
4312	4385__WILDTYPE_SNP_INDIV	0.701595423781328	0.40224812748643396	0.6597061658357121	1.0	26.0	5.0	4.0	0.241591058055703	4385	sequence	WILDTYPE_SNP_INDIV	no effect
4313	2122__WILDTYPE_SNP_INDIV	0.0151438359052918	0.9020593532038629	0.95583635151807	1.0	26.0	5.0	4.0	-0.0393353737454411	2122	sequence	WILDTYPE_SNP_INDIV	no effect
4314	3034__WILDTYPE_SNP_INDIV	0.101298296231334	0.7502771557292621	0.8827114661301121	1.0	26.0	5.0	4.0	0.11163448449501802	3034	sequence	WILDTYPE_SNP_INDIV	no effect
4315	746__WILDTYPE_SNP_INDIV	4.90057469041108	0.0268477593797803	0.149642737820634	1.0	26.0	5.0	4.0	-0.719248528370749	746	sequence	WILDTYPE_SNP_INDIV	no effect
4316	3317__WILDTYPE_SNP_INDIV	9.578768475139901	0.00196840398239364	0.0298935782009717	1.0	26.0	5.0	4.0	-0.7656658367064301	3317	sequence	WILDTYPE_SNP_INDIV	significant effect
4317	3547__WILDTYPE_SNP_INDIV	1.9314548506372402	0.164599364783091	0.41779261878624396	1.0	26.0	5.0	4.0	-0.403026604849075	3547	sequence	WILDTYPE_SNP_INDIV	no effect
4318	2260__WILDTYPE_SNP_INDIV	0.14825141591063598	0.7002119995975451	0.857020769807049	1.0	26.0	5.0	4.0	-0.0791006641344636	2260	sequence	WILDTYPE_SNP_INDIV	no effect
4319	3207__WILDTYPE_SNP_INDIV	1.42586712325692	0.23244011213634397	0.507959971831656	1.0	26.0	5.0	4.0	0.195294671045267	3207	sequence	WILDTYPE_SNP_INDIV	no effect
4320	2992__WILDTYPE_SNP_INDIV	0.5693117194042541	0.45053255043202795	0.700458239185179	1.0	26.0	5.0	4.0	0.343664986779863	2992	sequence	WILDTYPE_SNP_INDIV	no effect
4321	4458__WILDTYPE_SNP_INDIV	1.6465389520637899	0.199430653583043	0.46618008112275705	1.0	26.0	5.0	4.0	0.494417610490627	4458	sequence	WILDTYPE_SNP_INDIV	no effect
4322	406__WILDTYPE_SNP_INDIV	0.370578128294255	0.54268930723931	0.7649667859845071	1.0	26.0	5.0	4.0	0.249563956432643	406	sequence	WILDTYPE_SNP_INDIV	no effect
4323	2__WILDTYPE_SNP_INDIV	8.444453157963151	0.0036615852300817897	0.0456414221276948	1.0	26.0	5.0	4.0	-0.9831701612728001	2	sequence	WILDTYPE_SNP_INDIV	significant effect
4324	3505__WILDTYPE_SNP_INDIV	4.66039120774508	0.0308661580614081	0.162662707084271	1.0	24.0	5.0	4.0	0.934868029703565	3505	sequence	WILDTYPE_SNP_INDIV	no effect
4325	2660__WILDTYPE_SNP_INDIV	0.516631091163163	0.47228231127863196	0.716787733025349	1.0	23.0	5.0	4.0	0.199225436015568	2660	sequence	WILDTYPE_SNP_INDIV	no effect
4326	2434__WILDTYPE_SNP_INDIV	4.55918322055231	0.032742685085787	0.166811217736053	1.0	26.0	5.0	4.0	0.353724956888197	2434	sequence	WILDTYPE_SNP_INDIV	no effect
4327	3857__WILDTYPE_SNP_INDIV	2.0888744796309298	0.148375348399474	0.39516980554510495	1.0	26.0	5.0	4.0	0.45487622077641904	3857	sequence	WILDTYPE_SNP_INDIV	no effect
4328	2020__WILDTYPE_SNP_INDIV	3.6338935494129596	0.056614224001554	0.23005221082426605	1.0	24.0	5.0	4.0	0.805005643144628	2020	sequence	WILDTYPE_SNP_INDIV	no effect
4329	277__WILDTYPE_SNP_INDIV	3.8099416467830496	0.0509492254611944	0.215159332842793	1.0	25.0	5.0	4.0	0.227311633880474	277	sequence	WILDTYPE_SNP_INDIV	no effect
4330	984__WILDTYPE_SNP_INDIV	0.14261060184026098	0.705699391071665	0.861006448051573	1.0	26.0	5.0	4.0	-0.0733344537709684	984	sequence	WILDTYPE_SNP_INDIV	no effect
4331	187__WILDTYPE_SNP_INDIV	5.16389188165545	0.0230611651529625	0.136561639134083	1.0	26.0	5.0	4.0	-0.7378629445839829	187	sequence	WILDTYPE_SNP_INDIV	no effect
4332	2800__WILDTYPE_SNP_INDIV	2.46297490302277	0.11655783976266901	0.34635360558578904	1.0	26.0	5.0	4.0	-0.25641455245536604	2800	sequence	WILDTYPE_SNP_INDIV	no effect
4333	2057__WILDTYPE_SNP_INDIV	5.9563593928558	0.0146642911119557	0.106465859374093	1.0	24.0	5.0	4.0	0.7137979256184579	2057	sequence	WILDTYPE_SNP_INDIV	no effect
4334	4294__WILDTYPE_SNP_INDIV	0.18125070743235502	0.6703005983381259	0.839951424547667	1.0	26.0	5.0	4.0	0.0768908385754222	4294	sequence	WILDTYPE_SNP_INDIV	no effect
4335	353__WILDTYPE_SNP_INDIV	0.0183393569664076	0.892277533565617	0.951448583990303	1.0	25.0	5.0	4.0	-0.0594746245440262	353	sequence	WILDTYPE_SNP_INDIV	no effect
4336	2833__WILDTYPE_SNP_INDIV	1.8052190903836203	0.17908281076757104	0.4376726724405561	1.0	26.0	5.0	4.0	0.34259872282462606	2833	sequence	WILDTYPE_SNP_INDIV	no effect
4337	147__WILDTYPE_SNP_INDIV	0.008225417761195791	0.92773566765057	0.9682913155839691	1.0	26.0	5.0	4.0	0.040056873473797	147	sequence	WILDTYPE_SNP_INDIV	no effect
4338	4291__WILDTYPE_SNP_INDIV	2.35780925078575	0.12465714079394301	0.3601465118521721	1.0	17.0	5.0	4.0	0.975907504080794	4291	sequence	WILDTYPE_SNP_INDIV	no effect
4339	1411__WILDTYPE_SNP_INDIV	0.127828724428923	0.7206940001779201	0.8694927382448001	1.0	9.0	5.0	4.0	-0.493496134039122	1411	sequence	WILDTYPE_SNP_INDIV	no effect
4340	1033__WILDTYPE_SNP_INDIV	0.20634407897909998	0.649648093943654	0.8318046323047741	1.0	26.0	5.0	4.0	-0.153182291376001	1033	sequence	WILDTYPE_SNP_INDIV	no effect
4341	3062__WILDTYPE_SNP_INDIV	0.935571341837658	0.333419387714404	0.6033822694730129	1.0	24.0	5.0	4.0	0.474618913061899	3062	sequence	WILDTYPE_SNP_INDIV	no effect
4342	2008__WILDTYPE_SNP_INDIV	1.5883947039185402	0.20755563584057	0.476852944445863	1.0	26.0	5.0	4.0	0.570142180141969	2008	sequence	WILDTYPE_SNP_INDIV	no effect
4343	1402__WILDTYPE_SNP_INDIV	19.214838918238897	1.1680192436552001e-05	0.00077851727087518	1.0	26.0	5.0	4.0	1.17790714611766	1402	sequence	WILDTYPE_SNP_INDIV	significant effect
4344	1753__WILDTYPE_SNP_INDIV	5.858485706746251	0.0155021255669722	0.10828922939723401	1.0	26.0	5.0	4.0	0.56882211182386	1753	sequence	WILDTYPE_SNP_INDIV	no effect
4345	3503__WILDTYPE_SNP_INDIV	0.12143271667218901	0.7274857579075129	0.8724268364022291	1.0	26.0	5.0	4.0	0.112688206863074	3503	sequence	WILDTYPE_SNP_INDIV	no effect
4346	4454__WILDTYPE_SNP_INDIV	1.57137595541462	0.21000730411226898	0.48021006087797796	1.0	21.0	5.0	4.0	0.52811835322986	4454	sequence	WILDTYPE_SNP_INDIV	no effect
4347	2442__WILDTYPE_SNP_INDIV	0.166989525741428	0.682801288600941	0.84770646132953	1.0	26.0	5.0	4.0	-0.12806360626875898	2442	sequence	WILDTYPE_SNP_INDIV	no effect
4348	4247__WILDTYPE_SNP_INDIV	5.265391410735219	0.0217535304600593	0.132337842131794	1.0	19.0	5.0	4.0	1.2658635025286398	4247	sequence	WILDTYPE_SNP_INDIV	no effect
4349	2125__WILDTYPE_SNP_INDIV	1.37273062409281	0.24134327824234	0.5121367534054311	1.0	20.0	5.0	4.0	-0.737697285823754	2125	sequence	WILDTYPE_SNP_INDIV	no effect
4350	3142__WILDTYPE_SNP_INDIV	0.53107140693055	0.46615676579299203	0.7108550658158679	1.0	26.0	5.0	4.0	0.17849421050807604	3142	sequence	WILDTYPE_SNP_INDIV	no effect
4351	2609__WILDTYPE_SNP_INDIV	0.661799556526148	0.41592535016774995	0.673650271837676	1.0	24.0	5.0	4.0	-0.25410915373648496	2609	sequence	WILDTYPE_SNP_INDIV	no effect
4352	3026__WILDTYPE_SNP_INDIV	1.1106710792119	0.291936117336967	0.5663384536863361	1.0	26.0	5.0	4.0	-0.18340710927482698	3026	sequence	WILDTYPE_SNP_INDIV	no effect
4353	397__WILDTYPE_SNP_INDIV	7.423481806561769	0.00643781199235815	0.0640976343388522	1.0	17.0	5.0	4.0	1.9961349233781298	397	sequence	WILDTYPE_SNP_INDIV	no effect
4354	3866__WILDTYPE_SNP_INDIV	0.0726659285735423	0.787494017322517	0.899720605450721	1.0	21.0	5.0	4.0	-0.248688485265383	3866	sequence	WILDTYPE_SNP_INDIV	no effect
4355	2891__WILDTYPE_SNP_INDIV	0.650751375254458	0.419844171354346	0.676280480954452	1.0	26.0	5.0	4.0	0.206406442130345	2891	sequence	WILDTYPE_SNP_INDIV	no effect
4356	407__WILDTYPE_SNP_INDIV	0.128310740823281	0.7201899905360091	0.8694927382448001	1.0	26.0	5.0	4.0	-0.158207863465401	407	sequence	WILDTYPE_SNP_INDIV	no effect
4357	1259__WILDTYPE_SNP_INDIV	0.0853307431689245	0.7701992610819308	0.892388154421535	1.0	26.0	5.0	4.0	0.054102184604662006	1259	sequence	WILDTYPE_SNP_INDIV	no effect
4358	1154__WILDTYPE_SNP_INDIV	0.9172988625778091	0.33818520367309696	0.606030915768182	1.0	26.0	5.0	4.0	0.15100542348178	1154	sequence	WILDTYPE_SNP_INDIV	no effect
4359	3859__WILDTYPE_SNP_INDIV	1.4456391669741002	0.229228976046798	0.5042259401239639	1.0	8.0	5.0	4.0	-1.8223781534017	3859	sequence	WILDTYPE_SNP_INDIV	no effect
4360	1250__WILDTYPE_SNP_INDIV	6.319844455165139	0.0119394101622351	0.0930149827411789	1.0	17.0	5.0	4.0	-2.09286831770235	1250	sequence	WILDTYPE_SNP_INDIV	no effect
4361	109__WILDTYPE_SNP_INDIV	2.19914521328155	0.138087291511884	0.38051846319346994	1.0	26.0	5.0	4.0	0.32648665951279404	109	sequence	WILDTYPE_SNP_INDIV	no effect
4362	811__WILDTYPE_SNP_INDIV	1.0510950433241	0.305255023309729	0.579198749093727	1.0	14.0	5.0	4.0	-0.5726979681738019	811	sequence	WILDTYPE_SNP_INDIV	no effect
4363	3359__WILDTYPE_SNP_INDIV	1.80335970345664	0.179306853222875	0.4379102232145429	1.0	26.0	5.0	4.0	0.405804061747944	3359	sequence	WILDTYPE_SNP_INDIV	no effect
4364	2790__WILDTYPE_SNP_INDIV	0.48659590426541405	0.485449735918957	0.7261658315279209	1.0	26.0	5.0	4.0	0.135587485594377	2790	sequence	WILDTYPE_SNP_INDIV	no effect
4365	1794__WILDTYPE_SNP_INDIV	1.1137050003676399	0.29127797943989603	0.5658674829361121	1.0	26.0	5.0	4.0	0.18936373426209197	1794	sequence	WILDTYPE_SNP_INDIV	no effect
4366	3353__WILDTYPE_SNP_INDIV	0.413699134410365	0.520097917014952	0.751208441125491	1.0	18.0	5.0	4.0	-0.37678840867469604	3353	sequence	WILDTYPE_SNP_INDIV	no effect
4367	2018__WILDTYPE_SNP_INDIV	5.0423566404514	0.0247348187438689	0.142158557068056	1.0	10.0	5.0	4.0	2.7603393088214303	2018	sequence	WILDTYPE_SNP_INDIV	no effect
4368	1361__WILDTYPE_SNP_INDIV	0.436797523761015	0.508672218128333	0.7431104946112241	1.0	26.0	5.0	4.0	-0.10715967581109001	1361	sequence	WILDTYPE_SNP_INDIV	no effect
4369	3409__WILDTYPE_SNP_INDIV	0.000228595356475125	0.987936947510604	0.9935266997282879	1.0	26.0	5.0	4.0	-0.0024944116989790302	3409	sequence	WILDTYPE_SNP_INDIV	no effect
4370	3428__WILDTYPE_SNP_INDIV	2.87254887408199	0.09010206864740401	0.30407864095562	1.0	26.0	5.0	4.0	0.651294226216806	3428	sequence	WILDTYPE_SNP_INDIV	no effect
4371	2015__WILDTYPE_SNP_INDIV	2.9700378875052103	0.084819867876236	0.29263159305395897	1.0	22.0	5.0	4.0	1.0565346427856301	2015	sequence	WILDTYPE_SNP_INDIV	no effect
4372	4183__WILDTYPE_SNP_INDIV	0.00155003347788352	0.9685950275300029	0.98543301613663	1.0	25.0	5.0	4.0	-0.0200882715238888	4183	sequence	WILDTYPE_SNP_INDIV	no effect
4373	372__WILDTYPE_SNP_INDIV	5.09042476032937	0.0240582983377877	0.140116230246411	1.0	26.0	5.0	4.0	0.507515374822631	372	sequence	WILDTYPE_SNP_INDIV	no effect
4374	2774__WILDTYPE_SNP_INDIV	3.82728948982776	0.0504244142544657	0.214147578767417	1.0	26.0	5.0	4.0	0.6791296227571711	2774	sequence	WILDTYPE_SNP_INDIV	no effect
4375	876__WILDTYPE_SNP_INDIV	2.19180122118701	0.138746978413719	0.38135552657928995	1.0	26.0	5.0	4.0	-0.5180273923583489	876	sequence	WILDTYPE_SNP_INDIV	no effect
4376	3977__WILDTYPE_SNP_INDIV	0.7541083011146841	0.38517862736310104	0.6456968514566321	1.0	25.0	5.0	4.0	-0.35869859247881897	3977	sequence	WILDTYPE_SNP_INDIV	no effect
4377	153__WILDTYPE_SNP_INDIV	0.11343255181441199	0.7362695624928409	0.875411527767487	1.0	26.0	5.0	4.0	0.109970822047779	153	sequence	WILDTYPE_SNP_INDIV	no effect
4378	2553__WILDTYPE_SNP_INDIV	1.0379010889128002	0.30831012600031105	0.582282681887246	1.0	26.0	5.0	4.0	0.13149511615897802	2553	sequence	WILDTYPE_SNP_INDIV	no effect
4379	59__WILDTYPE_SNP_INDIV	0.895313511281529	0.34404144700923706	0.6112754180663941	1.0	26.0	5.0	4.0	0.22306780071232699	59	sequence	WILDTYPE_SNP_INDIV	no effect
4380	1694__WILDTYPE_SNP_INDIV	2.8601436233414	0.0907993909310635	0.30514445173541604	1.0	26.0	5.0	4.0	0.600055208197492	1694	sequence	WILDTYPE_SNP_INDIV	no effect
4381	2303__WILDTYPE_SNP_INDIV	0.14540366362962198	0.70296705895476	0.859719397534122	1.0	26.0	5.0	4.0	-0.08607539963317999	2303	sequence	WILDTYPE_SNP_INDIV	no effect
