statistic	pval	fdr	df.test	df.dna	df.rna.full	df.rna.red	logFC
1715__WILDTYPE_SNP_INDIV	0.143403861074148	0.704920291371892	0.860354139952622	1	26	5	4	-0.136827192136426
607__WILDTYPE_SNP_INDIV	0.967253386547554	0.325366132896712	0.597566742143409	1	20	5	4	-0.646946794837632
1568__WILDTYPE_SNP_INDIV	0.0983885107921196	0.753772121748596	0.88355839385655	1	26	5	4	0.0526246284610356
301__WILDTYPE_SNP_INDIV	0.288426385071034	0.591230708788013	0.795434867248016	1	26	5	4	-0.164094711241117
913__WILDTYPE_SNP_INDIV	1.89894113329592	0.168196887799792	0.422695512275174	1	26	5	4	0.186588119820338
4018__WILDTYPE_SNP_INDIV	1.81541883437103	0.177859554526473	0.436374234239541	1	25	5	4	-0.44927493482883
200__WILDTYPE_SNP_INDIV	1.37657310248051	0.240685736168014	0.511469703894158	1	26	5	4	0.330839572617419
1031__WILDTYPE_SNP_INDIV	2.89645518734233	0.0887745797417042	0.300868084873191	1	24	5	4	0.688418394927322
2265__WILDTYPE_SNP_INDIV	2.73743153391388	0.0980222034899918	0.318938475519043	1	26	5	4	0.408938660653952
4499__WILDTYPE_SNP_INDIV	12.2963124929042	0.000453854096489975	0.0119672846651395	1	26	5	4	0.656636558116636
374__WILDTYPE_SNP_INDIV	1.53809544186015	0.214901517581282	0.487522643627302	1	26	5	4	0.271517209448828
1801__WILDTYPE_SNP_INDIV	0.072282120899672	0.788042541020009	0.899720605450721	1	26	5	4	0.0501685429164927
912__WILDTYPE_SNP_INDIV	0.711515423933633	0.398941186482632	0.657458363300189	1	26	5	4	-0.178505008728688
2480__WILDTYPE_SNP_INDIV	2.33445255262632	0.12653946947209	0.361896849819165	1	26	5	4	-0.697772955152631
1108__WILDTYPE_SNP_INDIV	1.53636471792015	0.215159721725035	0.487522643627302	1	23	5	4	0.5440753521782
4227__WILDTYPE_SNP_INDIV	3.50711072741319	0.0611059339504903	0.241355865866999	1	26	5	4	0.825838711599122
3649__WILDTYPE_SNP_INDIV	0.0761867630058362	0.782533090894805	0.898415383541667	1	9	5	4	0.386893624083446
2559__WILDTYPE_SNP_INDIV	2.25920627300195	0.132822122048661	0.372168080616784	1	18	5	4	-1.12852130128547
1701__WILDTYPE_SNP_INDIV	0.0336410497529869	0.854472433885743	0.932169404459577	1	25	5	4	0.0462368631346121
1141__WILDTYPE_SNP_INDIV	0.127788308208892	0.720736309161998	0.8694927382448	1	26	5	4	0.137490741910938
3288__WILDTYPE_SNP_INDIV	5.83723406116997	0.0156904733154185	0.109128378899556	1	25	5	4	-0.960835353342244
2384__WILDTYPE_SNP_INDIV	7.99386112992079	0.00469362138708174	0.0532755601513635	1	26	5	4	0.491976724502743
1540__WILDTYPE_SNP_INDIV	5.61418976474965	0.0178156162028726	0.119030594350237	1	25	5	4	-0.993517652645475
2310__WILDTYPE_SNP_INDIV	9.32845312618338	0.00225622736773135	0.0331120340603754	1	24	5	4	1.28462690719837
2175__WILDTYPE_SNP_INDIV	0.0065189818387239	0.93564855661696	0.971904332676429	1	17	5	4	-0.067892128008473
166__WILDTYPE_SNP_INDIV	7.37527068238433	0.00661268370590445	0.0650292399685152	1	21	5	4	1.72743741516824
516__WILDTYPE_SNP_INDIV	0.938645521023091	0.332626422583356	0.60259501773406	1	25	5	4	-0.358196343162849
2252__WILDTYPE_SNP_INDIV	0.295700004105129	0.586590775032253	0.792212771124748	1	26	5	4	-0.156064626448955
322__WILDTYPE_SNP_INDIV	131.786761647004	1.66585555961579e-30	1.59888816611924e-27	1	26	5	4	2.79128454551388
858__WILDTYPE_SNP_INDIV	2.78277169014382	0.0952831419238711	0.314270651610074	1	25	5	4	0.595273590123061
1984__WILDTYPE_SNP_INDIV	0.775749770279162	0.378444171263078	0.639941359369807	1	26	5	4	0.18133712910264
1220__WILDTYPE_SNP_INDIV	3.35835052143193	0.0668650114170913	0.254670785548112	1	26	5	4	0.273639084340981
4422__WILDTYPE_SNP_INDIV	0.933115260218528	0.334054732883739	0.603587599062148	1	26	5	4	-0.335958642051116
3145__WILDTYPE_SNP_INDIV	6.86636723839547	0.00878330203948237	0.0778156769264253	1	26	5	4	0.308782143678448
635__WILDTYPE_SNP_INDIV	13.1582831849028	0.000286251033981382	0.00863974032752613	1	21	5	4	1.68928052200396
738__WILDTYPE_SNP_INDIV	1.49598646361437	0.221289944257009	0.494399647341426	1	25	5	4	-0.479976589663681
4109__WILDTYPE_SNP_INDIV	0.261444993973328	0.609129158170954	0.807000784836738	1	23	5	4	0.281136004497012
3590__WILDTYPE_SNP_INDIV	0.681205482892892	0.40917192929388	0.66721579635791	1	24	5	4	0.401390656277732
1938__WILDTYPE_SNP_INDIV	0.211570482426851	0.64553925097475	0.828326969365728	1	26	5	4	0.074595459036809
131__WILDTYPE_SNP_INDIV	6.84942541115424	0.00886697850961736	0.0778156769264253	1	26	5	4	-0.728756544370933
4376__WILDTYPE_SNP_INDIV	3.88302468273696	0.0487766085934178	0.210264210866	1	26	5	4	0.431521148231733
2982__WILDTYPE_SNP_INDIV	5.76752945622275	0.0163249690569844	0.111981151282502	1	26	5	4	0.269398770635966
2505__WILDTYPE_SNP_INDIV	0.170174245344242	0.679956996756984	0.845585288270735	1	26	5	4	-0.102458435024508
1833__WILDTYPE_SNP_INDIV	0.00382964496930072	0.950655109408044	0.978171927540567	1	26	5	4	0.0181482288495261
1012__WILDTYPE_SNP_INDIV	6.49926955735828	0.0107918820119461	0.087042423151814	1	26	5	4	0.383635855534609
3057__WILDTYPE_SNP_INDIV	0.184508387190476	0.667527093187943	0.839922003201086	1	18	5	4	-0.278255434521029
1665__WILDTYPE_SNP_INDIV	17.8901543790639	2.34028701120063e-05	0.00131387629442087	1	26	5	4	1.89670293720411
1534__WILDTYPE_SNP_INDIV	2.70924204747746	0.0997683841423808	0.322199512449048	1	25	5	4	0.740273438485224
4515__WILDTYPE_SNP_INDIV	1.76110724825594	0.184486467312529	0.443562403122658	1	11	5	4	1.03866934358178
1437__WILDTYPE_SNP_INDIV	0.144146262168761	0.704193370850772	0.860123183179652	1	23	5	4	0.175955881962596
143__WILDTYPE_SNP_INDIV	0.164595701577127	0.684960133703891	0.848508952412228	1	26	5	4	0.14712804672037
1953__WILDTYPE_SNP_INDIV	3.85056983689515	0.0497290927157998	0.212321989273241	1	24	5	4	0.795277428546994
1105__WILDTYPE_SNP_INDIV	10.9946558086831	0.000913749806706208	0.0184247282453071	1	26	5	4	0.559617880308029
3367__WILDTYPE_SNP_INDIV	0.244311679791508	0.621109189668723	0.815290755257167	1	26	5	4	0.188553195993855
2810__WILDTYPE_SNP_INDIV	0.0660998355469928	0.797102439950246	0.904111228863444	1	26	5	4	-0.0225597123897211
1609__WILDTYPE_SNP_INDIV	0.353335984596612	0.552230757848162	0.771785964515158	1	7	5	4	0.721839127339529
342__WILDTYPE_SNP_INDIV	0.0209867108674189	0.884815164533071	0.947395799775593	1	26	5	4	0.0289654451865803
566__WILDTYPE_SNP_INDIV	0.296027653663714	0.586383509196164	0.792212771124748	1	26	5	4	0.120706783677259
4592__WILDTYPE_SNP_INDIV	2.11714678073179	0.145657676391444	0.39204216993973	1	24	5	4	0.741541671264948
1527__WILDTYPE_SNP_INDIV	16.439187678164	5.0235888344674e-05	0.00231809642467395	1	23	5	4	1.91452254859395
3563__WILDTYPE_SNP_INDIV	2.33063344247478	0.126850248929357	0.362138218091604	1	23	5	4	0.636838245924974
921__WILDTYPE_SNP_INDIV	0.922239961257219	0.336887518136848	0.605061077671682	1	26	5	4	-0.136217385669097
1231__WILDTYPE_SNP_INDIV	0.944004067328933	0.331250220951042	0.601567644674822	1	26	5	4	0.248468649962083
4357__WILDTYPE_SNP_INDIV	0.218875719102925	0.639897902405911	0.825121849120518	1	26	5	4	0.134031434980001
790__WILDTYPE_SNP_INDIV	0.112331259045504	0.737505481717847	0.875411527767487	1	26	5	4	-0.119499080572024
2817__WILDTYPE_SNP_INDIV	0.0296300716506721	0.863332280157561	0.937784430166622	1	26	5	4	0.0553361661985214
483__WILDTYPE_SNP_INDIV	9.58412582807955	0.00196266862985825	0.0298935782009717	1	25	5	4	-1.23853986160203
1305__WILDTYPE_SNP_INDIV	1.2689388963222	0.259965836632335	0.531994485799699	1	26	5	4	0.380925080269485
3171__WILDTYPE_SNP_INDIV	1.50592606517716	0.219761786646325	0.493003413491517	1	19	5	4	0.694175273448141
1578__WILDTYPE_SNP_INDIV	0.726033056004212	0.394172059351251	0.654119218628834	1	21	5	4	-0.537533645611845
3209__WILDTYPE_SNP_INDIV	0.0609786600862208	0.804955761626197	0.90932912996313	1	26	5	4	-0.096367474514796
3413__WILDTYPE_SNP_INDIV	3.19109929440833	0.0740402067773251	0.271028949141406	1	26	5	4	0.573223592976306
3976__WILDTYPE_SNP_INDIV	1.5671309350389	0.210624161156193	0.480868386959358	1	26	5	4	-0.411163589750056
4296__WILDTYPE_SNP_INDIV	0.181659332311483	0.669951097679664	0.839951424547667	1	26	5	4	0.165192999888613
779__WILDTYPE_SNP_INDIV	5.38747882359803	0.0202817540981967	0.127565056248029	1	24	5	4	-0.861164572034829
2320__WILDTYPE_SNP_INDIV	0.0221167507552309	0.881776933973558	0.947026772573835	1	26	5	4	-0.0570519197767521
1374__WILDTYPE_SNP_INDIV	1.46164419693378	0.226668692935326	0.501282514929322	1	26	5	4	0.327021917991367
2515__WILDTYPE_SNP_INDIV	5.21983130855051	0.0223307171779958	0.134292119971431	1	26	5	4	0.59369615237309
3530__WILDTYPE_SNP_INDIV	5.37474207629111	0.0204303614997773	0.128033231603773	1	26	5	4	-1.06689282200354
972__WILDTYPE_SNP_INDIV	1.63126305964488	0.201528438640058	0.469255204771295	1	26	5	4	0.2524647828375
1505__WILDTYPE_SNP_INDIV	0.865099852971298	0.352315458175118	0.616655437120584	1	26	5	4	-0.290310185684401
3508__WILDTYPE_SNP_INDIV	0.00257960686940351	0.959492994605386	0.981994760088824	1	26	5	4	0.010612145960358
3726__WILDTYPE_SNP_INDIV	2.31081357463984	0.128476788790209	0.365009595150648	1	21	5	4	0.836085481739147
2457__WILDTYPE_SNP_INDIV	0.613740865241198	0.433382774966522	0.689487134564151	1	26	5	4	0.122616892694641
4421__WILDTYPE_SNP_INDIV	10.471540663543	0.0012122757696587	0.0227358979570195	1	25	5	4	1.0881390724673
818__WILDTYPE_SNP_INDIV	7.28982692096042	0.00693461565576319	0.0665584410640151	1	26	5	4	0.645523308292922
1313__WILDTYPE_SNP_INDIV	0.794516924051436	0.372737791992184	0.635216144804862	1	23	5	4	-0.376544229819492
1044__WILDTYPE_SNP_INDIV	2.68221296476361	0.101474626461297	0.32486773341412	1	20	5	4	0.96403466640129
615__WILDTYPE_SNP_INDIV	0.0238964468969698	0.877148688195185	0.945728275589461	1	26	5	4	0.0465171318489841
1541__WILDTYPE_SNP_INDIV	2.46684150880264	0.116271361465801	0.345716396328612	1	26	5	4	-0.540978861995924
1555__WILDTYPE_SNP_INDIV	1.23182771005372	0.267051886239593	0.539685687276386	1	26	5	4	-0.382711895802261
727__WILDTYPE_SNP_INDIV	0.00717021521904826	0.9325180835546	0.970385027775911	1	24	5	4	-0.0396398377125923
572__WILDTYPE_SNP_INDIV	2.67123298804927	0.102176837971166	0.325760334538315	1	26	5	4	0.423634699945482
135__WILDTYPE_SNP_INDIV	0.610725107583676	0.434514924895126	0.689790646566891	1	26	5	4	-0.146099314953899
3273__WILDTYPE_SNP_INDIV	0.252972428154521	0.614989832603873	0.810806650182963	1	21	5	4	0.286591876591257
3722__WILDTYPE_SNP_INDIV	0.068311961171446	0.793810605635376	0.902938396881765	1	14	5	4	-0.177190155365947
3586__WILDTYPE_SNP_INDIV	0.388595608945479	0.533038534467143	0.759915026061583	1	26	5	4	-0.231861062299649
4012__WILDTYPE_SNP_INDIV	1.01828531009414	0.312926083958105	0.585470673261188	1	26	5	4	0.216610506827962
2361__WILDTYPE_SNP_INDIV	0.00494955366923477	0.943912647822183	0.975750293753753	1	19	5	4	0.0462068352282295
2454__WILDTYPE_SNP_INDIV	4.15223989836613	0.0415794872856059	0.192996316352556	1	26	5	4	0.644031225319478
1491__WILDTYPE_SNP_INDIV	0.419221819768836	0.517325596654877	0.749817438340911	1	25	5	4	0.281184988443029
1638__WILDTYPE_SNP_INDIV	1.80868113452789	0.178666521208567	0.437160998933185	1	26	5	4	0.37535252691851
4491__WILDTYPE_SNP_INDIV	0.0418778036810181	0.837852877967907	0.924905281400397	1	26	5	4	0.0498675241039447
2973__WILDTYPE_SNP_INDIV	3.39000172449835	0.0655928805481909	0.251824187000614	1	25	5	4	-0.750196555041232
1855__WILDTYPE_SNP_INDIV	2.95182128754595	0.0857808353441658	0.295098371911578	1	26	5	4	0.316363140163989
186__WILDTYPE_SNP_INDIV	0.84328833940458	0.358457994544574	0.622598594216218	1	24	5	4	-0.403532360933872
3032__WILDTYPE_SNP_INDIV	7.81202535536136	0.0051899704992339	0.0557196161651532	1	26	5	4	-1.1599107503349
1649__WILDTYPE_SNP_INDIV	0.234279684615331	0.628368505134496	0.818550612415973	1	23	5	4	-0.20819645317906
2025__WILDTYPE_SNP_INDIV	14.8432842910435	0.000116823292209164	0.00475114389247269	1	26	5	4	-1.94775584526334
2335__WILDTYPE_SNP_INDIV	6.48521958569904	0.0108775101131085	0.0874391474586396	1	17	5	4	1.28607725197751
524__WILDTYPE_SNP_INDIV	0.583992160522939	0.444751762095721	0.698119867522933	1	26	5	4	0.168565989838751
2234__WILDTYPE_SNP_INDIV	0.870342617518872	0.350860475101095	0.615951901192505	1	26	5	4	-0.142407664997794
3389__WILDTYPE_SNP_INDIV	2.75287196379213	0.0970799094586177	0.316498971122219	1	26	5	4	0.365148151998874
4125__WILDTYPE_SNP_INDIV	0.162614867090724	0.686760394313104	0.8490428161325	1	25	5	4	0.133201671414436
3234__WILDTYPE_SNP_INDIV	2.26586207287204	0.132252600463392	0.371423940275796	1	15	5	4	-1.54894113897536
3262__WILDTYPE_SNP_INDIV	0.139492265002218	0.708786292137777	0.862440521290363	1	25	5	4	-0.134721624606948
163__WILDTYPE_SNP_INDIV	3.50945420869675	0.0610195544943712	0.241355865866999	1	24	5	4	0.722896488295937
590__WILDTYPE_SNP_INDIV	0.236086278665198	0.627047211627208	0.818294930326163	1	26	5	4	0.148428459928365
2114__WILDTYPE_SNP_INDIV	0.519198009047841	0.471183989112996	0.715347030608436	1	26	5	4	-0.299085613463359
1614__WILDTYPE_SNP_INDIV	0.0719688871067774	0.788491361493096	0.899720605450721	1	26	5	4	0.0457087012376129
1545__WILDTYPE_SNP_INDIV	8.00852683971016	0.00465575971267793	0.0531975972884318	1	26	5	4	0.655608113980218
2632__WILDTYPE_SNP_INDIV	0.18364920215285	0.668255749989464	0.839951424547667	1	5	5	4	0.630615068016201
3251__WILDTYPE_SNP_INDIV	4.99236392699868	0.025459405429907	0.14507434462411	1	26	5	4	0.407626274672634
3433__WILDTYPE_SNP_INDIV	2.0052924286897	0.156751063621806	0.40772268526886	1	26	5	4	0.458253298874862
4148__WILDTYPE_SNP_INDIV	0.656946819614745	0.417639904560058	0.674517777000394	1	25	5	4	-0.375388302361352
2612__WILDTYPE_SNP_INDIV	0.0532687128296629	0.817470058654911	0.915101192322117	1	18	5	4	0.136022281226209
1589__WILDTYPE_SNP_INDIV	0.000643762198706099	0.97975787034723	0.988616068081656	1	26	5	4	0.00566018204388195
240__WILDTYPE_SNP_INDIV	1.55738661964415	0.212048280009097	0.483429784210762	1	26	5	4	-0.264303972266716
2904__WILDTYPE_SNP_INDIV	0.483866330352612	0.486676227598939	0.727252698929854	1	26	5	4	0.118588158205483
3284__WILDTYPE_SNP_INDIV	2.66335918719506	0.102683669356995	0.325760334538315	1	26	5	4	0.715476375672459
573__WILDTYPE_SNP_INDIV	4.44164334729066	0.0350724724706349	0.174056665342892	1	26	5	4	0.416351961959927
2293__WILDTYPE_SNP_INDIV	0.49932832638342	0.479795398489866	0.722061899544263	1	26	5	4	0.119024330439203
2840__WILDTYPE_SNP_INDIV	12.9779368234132	0.000315183087378299	0.00923690989007104	1	19	5	4	2.48109713656526
1931__WILDTYPE_SNP_INDIV	4.1470848553663	0.0417062666118716	0.192996316352556	1	26	5	4	0.381713089112146
1932__WILDTYPE_SNP_INDIV	3.0995948440991	0.0783117815115071	0.280375882317046	1	26	5	4	0.207027225012111
3550__WILDTYPE_SNP_INDIV	4.41394481512089	0.0356463185443929	0.175128702786504	1	26	5	4	-0.648950307117969
4231__WILDTYPE_SNP_INDIV	0.0230052239767247	0.879443488418049	0.946836860993334	1	26	5	4	0.0219116174546782
3371__WILDTYPE_SNP_INDIV	0.563344007900923	0.452916020075048	0.702275922565478	1	26	5	4	0.205568006389879
1282__WILDTYPE_SNP_INDIV	3.35089402661606	0.0671685238390028	0.255421351745938	1	25	5	4	0.824150149714512
775__WILDTYPE_SNP_INDIV	0.723195191204013	0.39509782435036	0.654367421810851	1	22	5	4	-0.348048928294345
1037__WILDTYPE_SNP_INDIV	2.28752576627403	0.130417678256923	0.367944995858304	1	26	5	4	0.238458192511384
4328__WILDTYPE_SNP_INDIV	2.47524021785466	0.115651772510817	0.344728482161126	1	26	5	4	0.224244030085971
214__WILDTYPE_SNP_INDIV	1.26808241714389	0.260126725590966	0.531994485799699	1	26	5	4	0.238986669410754
919__WILDTYPE_SNP_INDIV	6.99762528968495	0.00816179180374006	0.0750393109411399	1	26	5	4	-0.493667285481359
4686__WILDTYPE_SNP_INDIV	7.95240291243545	0.00480235722023477	0.0540997941312363	1	26	5	4	0.807188215330332
2550__WILDTYPE_SNP_INDIV	3.47635978855897	0.0622515389356385	0.244072823000106	1	26	5	4	-0.482289772551045
4310__WILDTYPE_SNP_INDIV	3.41051509467161	0.0647822221123219	0.250313916197289	1	25	5	4	0.702957757942475
4495__WILDTYPE_SNP_INDIV	0.434291865861496	0.509890474683539	0.743945073085014	1	24	5	4	0.317506657891269
4510__WILDTYPE_SNP_INDIV	0.0408525180805555	0.839822866996322	0.925207172909388	1	26	5	4	0.03112165150027
199__WILDTYPE_SNP_INDIV	2.06303039232807	0.150909795658489	0.399237105493434	1	26	5	4	0.467235647090345
752__WILDTYPE_SNP_INDIV	1.9474517516237	0.162861713599241	0.415951763471399	1	24	5	4	-0.700239423226018
3582__WILDTYPE_SNP_INDIV	1.60649956918746	0.204984553650625	0.473853985052674	1	20	5	4	0.677644802703022
2012__WILDTYPE_SNP_INDIV	3.12251501270794	0.0772175185958949	0.277578181079925	1	26	5	4	-0.658113440730647
3190__WILDTYPE_SNP_INDIV	1.89697774186652	0.168416996337424	0.422695512275174	1	25	5	4	-0.548998075123452
3905__WILDTYPE_SNP_INDIV	0.90837155380359	0.340546862903755	0.607314899693467	1	22	5	4	-0.661587637126799
576__WILDTYPE_SNP_INDIV	4.00681964988053	0.0453165558933848	0.202509326340824	1	26	5	4	-0.88895129206706
204__WILDTYPE_SNP_INDIV	0.186282207228942	0.666029087029826	0.839565618753366	1	24	5	4	-0.19177141271015
4677__WILDTYPE_SNP_INDIV	2.71856822697055	0.099186950261666	0.320825137925192	1	26	5	4	-0.518040617100114
4466__WILDTYPE_SNP_INDIV	0.804998373555804	0.369603127133678	0.6336996809984	1	18	5	4	0.622051894556723
2055__WILDTYPE_SNP_INDIV	0.0620880441483678	0.803225628580285	0.908051776574037	1	24	5	4	0.088862430567241
2051__WILDTYPE_SNP_INDIV	1.88492570180097	0.169775364100669	0.423908414317955	1	26	5	4	-0.233124070436944
195__WILDTYPE_SNP_INDIV	0.0214023437638389	0.883688197861277	0.947026772573835	1	26	5	4	0.0372444115123979
2535__WILDTYPE_SNP_INDIV	4.00201023331829	0.0454460307516135	0.202509326340824	1	26	5	4	0.293844587901202
2554__WILDTYPE_SNP_INDIV	1.17214338931353	0.278961269055678	0.552283469553712	1	26	5	4	0.160590781707021
3525__WILDTYPE_SNP_INDIV	0.60725311596093	0.435823939041352	0.690954437878905	1	26	5	4	-0.391396016749163
4124__WILDTYPE_SNP_INDIV	0.441050012624601	0.506616093928777	0.742086064850204	1	26	5	4	0.198779132149685
3765__WILDTYPE_SNP_INDIV	6.45448879156328	0.0110672381509646	0.0886971891571764	1	15	5	4	2.10075287209759
168__WILDTYPE_SNP_INDIV	0.00461602060227051	0.945832359954596	0.976780070205341	1	24	5	4	-0.0259749974442825
2868__WILDTYPE_SNP_INDIV	6.8625778237174	0.00880194768530208	0.0778156769264253	1	26	5	4	1.08073660101447
712__WILDTYPE_SNP_INDIV	0.148238193147336	0.700224721486443	0.857020769807049	1	26	5	4	0.0618485452892704
3497__WILDTYPE_SNP_INDIV	0.395986981599663	0.529169058248324	0.757828203680605	1	26	5	4	0.236893843579721
2541__WILDTYPE_SNP_INDIV	0.164880949159169	0.684701930107651	0.848408097750224	1	25	5	4	-0.185730071323798
3432__WILDTYPE_SNP_INDIV	1.88962755959494	0.169243935221255	0.423350893202618	1	23	5	4	-0.582568195694908
2105__WILDTYPE_SNP_INDIV	0.961804602013217	0.326732628040843	0.597566742143409	1	26	5	4	0.209404457731103
336__WILDTYPE_SNP_INDIV	0.19111754067103	0.661988121268357	0.838402325684427	1	26	5	4	-0.12338857936693
3806__WILDTYPE_SNP_INDIV	0.182822979687671	0.668958357288678	0.839951424547667	1	19	5	4	-0.283246110301482
2091__WILDTYPE_SNP_INDIV	0.0746218451165532	0.784722545106382	0.899020765114168	1	14	5	4	0.209795306534546
532__WILDTYPE_SNP_INDIV	0.00619932789095401	0.937242761043762	0.972699080176145	1	26	5	4	-0.0136292791082511
1189__WILDTYPE_SNP_INDIV	0.188343507768423	0.664298892295367	0.838967576292582	1	26	5	4	-0.070389603806808
2884__WILDTYPE_SNP_INDIV	3.7933471401916	0.0514566532335565	0.216235095330856	1	26	5	4	-0.386472793054061
2788__WILDTYPE_SNP_INDIV	0.0456033968266638	0.830898369615076	0.922043096459179	1	26	5	4	0.0342618589254765
499__WILDTYPE_SNP_INDIV	3.06657269539301	0.079917795368509	0.283253692742596	1	26	5	4	0.569551979466267
1293__WILDTYPE_SNP_INDIV	0.333475889063266	0.563619491410214	0.779484132356662	1	23	5	4	-0.273084054017993
3373__WILDTYPE_SNP_INDIV	0.18155133519781	0.670043423425135	0.839951424547667	1	26	5	4	0.147502158342418
2983__WILDTYPE_SNP_INDIV	0.922439738680055	0.336835190944462	0.605061077671682	1	19	5	4	0.581426550970954
2895__WILDTYPE_SNP_INDIV	11.5853493016422	0.000664734467901018	0.0151187711443459	1	22	5	4	1.59157915190324
1286__WILDTYPE_SNP_INDIV	1.4918156926019	0.221934958469883	0.494648900343311	1	26	5	4	0.233285346517681
2894__WILDTYPE_SNP_INDIV	2.17450025933886	0.140315089190914	0.382380529828049	1	23	5	4	-0.866327379620784
3219__WILDTYPE_SNP_INDIV	10.9099196596108	0.000956506738097398	0.0191261493172059	1	26	5	4	-0.477680907717368
4121__WILDTYPE_SNP_INDIV	11.0881462529478	0.000868812907366393	0.0178180903523561	1	26	5	4	-0.712536592988443
4130__WILDTYPE_SNP_INDIV	0.845371017219691	0.357865161480185	0.622244532588191	1	19	5	4	-0.746095666278491
1905__WILDTYPE_SNP_INDIV	2.53541750675322	0.111317438714934	0.337588097609413	1	26	5	4	-0.243871635099912
1261__WILDTYPE_SNP_INDIV	2.0766026469621	0.149572758688399	0.397452751354167	1	24	5	4	0.610286133520297
739__WILDTYPE_SNP_INDIV	0.304743328103768	0.580923947637115	0.790208056890736	1	25	5	4	0.231687935016006
3937__WILDTYPE_SNP_INDIV	6.40472125320321	0.01138172941832	0.0902825115347397	1	26	5	4	0.493529740808202
1180__WILDTYPE_SNP_INDIV	1.12775024463008	0.28825572496183	0.562561701542019	1	26	5	4	-0.222602787831039
